METADATA|PersonReligion|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|LegislationCode|Religion|PrimaryFlag
MERGE|PersonReligion|ALTAHRN01|6903934_RELBLF|6903934|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6904033_RELBLF|6904033|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6904034_RELBLF|6904034|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6904035_RELBLF|6904035|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6904106_RELBLF|6904106|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6904203_RELBLF|6904203|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6904438_RELBLF|6904438|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6904442_RELBLF|6904442|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6904458_RELBLF|6904458|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6904483_RELBLF|6904483|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6904718_RELBLF|6904718|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6904719_RELBLF|6904719|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6904755_RELBLF|6904755|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6904915_RELBLF|6904915|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6905008_RELBLF|6905008|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6905009_RELBLF|6905009|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6905045_RELBLF|6905045|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6905162_RELBLF|6905162|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6905412_RELBLF|6905412|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6905458_RELBLF|6905458|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6905477_RELBLF|6905477|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6905555_RELBLF|6905555|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6905611_RELBLF|6905611|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6905612_RELBLF|6905612|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6905923_RELBLF|6905923|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6906059_RELBLF|6906059|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6906060_RELBLF|6906060|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6906061_RELBLF|6906061|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6906264_RELBLF|6906264|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6906341_RELBLF|6906341|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6906502_RELBLF|6906502|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6906615_RELBLF|6906615|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6906962_RELBLF|6906962|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6907543_RELBLF|6907543|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6908204_RELBLF|6908204|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6908276_RELBLF|6908276|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6909144_RELBLF|6909144|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6909239_RELBLF|6909239|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6909406_RELBLF|6909406|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6909497_RELBLF|6909497|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6909498_RELBLF|6909498|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6909499_RELBLF|6909499|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6909585_RELBLF|6909585|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6909762_RELBLF|6909762|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6909763_RELBLF|6909763|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6909827_RELBLF|6909827|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6910390_RELBLF|6910390|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6910392_RELBLF|6910392|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6910396_RELBLF|6910396|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6910558_RELBLF|6910558|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6910562_RELBLF|6910562|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6910817_RELBLF|6910817|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6910818_RELBLF|6910818|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6911036_RELBLF|6911036|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6911337_RELBLF|6911337|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6911558_RELBLF|6911558|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6911560_RELBLF|6911560|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6911577_RELBLF|6911577|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6911613_RELBLF|6911613|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6912460_RELBLF|6912460|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6912655_RELBLF|6912655|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6912903_RELBLF|6912903|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6913047_RELBLF|6913047|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6914958_RELBLF|6914958|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6915410_RELBLF|6915410|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6916727_RELBLF|6916727|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6916939_RELBLF|6916939|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6916952_RELBLF|6916952|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6917672_RELBLF|6917672|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6917675_RELBLF|6917675|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6918177_RELBLF|6918177|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6918258_RELBLF|6918258|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6918372_RELBLF|6918372|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6918373_RELBLF|6918373|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6918376_RELBLF|6918376|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6918377_RELBLF|6918377|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6918446_RELBLF|6918446|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6918937_RELBLF|6918937|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6924589_RELBLF|6924589|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6924694_RELBLF|6924694|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6924983_RELBLF|6924983|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6924984_RELBLF|6924984|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6925037_RELBLF|6925037|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6925614_RELBLF|6925614|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6925704_RELBLF|6925704|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6925705_RELBLF|6925705|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6926621_RELBLF|6926621|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6926867_RELBLF|6926867|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6928052_RELBLF|6928052|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6928237_RELBLF|6928237|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6929180_RELBLF|6929180|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6929182_RELBLF|6929182|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6929544_RELBLF|6929544|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6930375_RELBLF|6930375|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6931053_RELBLF|6931053|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6931339_RELBLF|6931339|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6932398_RELBLF|6932398|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6932859_RELBLF|6932859|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6932860_RELBLF|6932860|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6933830_RELBLF|6933830|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6933880_RELBLF|6933880|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6935088_RELBLF|6935088|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6935793_RELBLF|6935793|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6938560_RELBLF|6938560|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6939266_RELBLF|6939266|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6939819_RELBLF|6939819|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6940034_RELBLF|6940034|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6940035_RELBLF|6940035|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6940037_RELBLF|6940037|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6940484_RELBLF|6940484|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6941758_RELBLF|6941758|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6942240_RELBLF|6942240|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6942423_RELBLF|6942423|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6942424_RELBLF|6942424|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6943079_RELBLF|6943079|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6943285_RELBLF|6943285|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6944287_RELBLF|6944287|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6944459_RELBLF|6944459|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6944915_RELBLF|6944915|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6946227_RELBLF|6946227|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6946228_RELBLF|6946228|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6946928_RELBLF|6946928|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6947754_RELBLF|6947754|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6947987_RELBLF|6947987|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6948606_RELBLF|6948606|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6949380_RELBLF|6949380|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6949939_RELBLF|6949939|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6949941_RELBLF|6949941|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6950116_RELBLF|6950116|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6950340_RELBLF|6950340|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6950801_RELBLF|6950801|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6950802_RELBLF|6950802|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6950803_RELBLF|6950803|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6950804_RELBLF|6950804|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6951162_RELBLF|6951162|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6951587_RELBLF|6951587|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6951588_RELBLF|6951588|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6951942_RELBLF|6951942|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6952429_RELBLF|6952429|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6953204_RELBLF|6953204|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6953685_RELBLF|6953685|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6954130_RELBLF|6954130|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6954546_RELBLF|6954546|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6956723_RELBLF|6956723|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6956725_RELBLF|6956725|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6956993_RELBLF|6956993|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6957268_RELBLF|6957268|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6957475_RELBLF|6957475|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6957477_RELBLF|6957477|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6959302_RELBLF|6959302|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6960338_RELBLF|6960338|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6961533_RELBLF|6961533|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6961691_RELBLF|6961691|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6962043_RELBLF|6962043|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6962315_RELBLF|6962315|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6962316_RELBLF|6962316|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6962781_RELBLF|6962781|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6962945_RELBLF|6962945|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6963182_RELBLF|6963182|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6963524_RELBLF|6963524|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6965661_RELBLF|6965661|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6965662_RELBLF|6965662|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6966441_RELBLF|6966441|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6966444_RELBLF|6966444|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6968091_RELBLF|6968091|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6968768_RELBLF|6968768|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6969761_RELBLF|6969761|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6971308_RELBLF|6971308|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6971309_RELBLF|6971309|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6971369_RELBLF|6971369|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6972196_RELBLF|6972196|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6973198_RELBLF|6973198|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6973199_RELBLF|6973199|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6973201_RELBLF|6973201|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6973206_RELBLF|6973206|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6973207_RELBLF|6973207|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6973454_RELBLF|6973454|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6974171_RELBLF|6974171|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6974313_RELBLF|6974313|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6974929_RELBLF|6974929|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6975195_RELBLF|6975195|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6975196_RELBLF|6975196|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6975228_RELBLF|6975228|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6975527_RELBLF|6975527|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6975927_RELBLF|6975927|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6975929_RELBLF|6975929|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6976004_RELBLF|6976004|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6976165_RELBLF|6976165|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6976166_RELBLF|6976166|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6976979_RELBLF|6976979|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6976980_RELBLF|6976980|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6976981_RELBLF|6976981|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6977132_RELBLF|6977132|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6977722_RELBLF|6977722|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6977937_RELBLF|6977937|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6977961_RELBLF|6977961|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6978060_RELBLF|6978060|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6978268_RELBLF|6978268|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6978532_RELBLF|6978532|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6978535_RELBLF|6978535|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6978877_RELBLF|6978877|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6979659_RELBLF|6979659|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6979661_RELBLF|6979661|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6979672_RELBLF|6979672|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6979755_RELBLF|6979755|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6979765_RELBLF|6979765|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6980512_RELBLF|6980512|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6981395_RELBLF|6981395|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6981851_RELBLF|6981851|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6981852_RELBLF|6981852|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6981933_RELBLF|6981933|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6984142_RELBLF|6984142|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6984216_RELBLF|6984216|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6984219_RELBLF|6984219|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6984548_RELBLF|6984548|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6984816_RELBLF|6984816|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6984817_RELBLF|6984817|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6984818_RELBLF|6984818|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6984819_RELBLF|6984819|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6984972_RELBLF|6984972|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6985208_RELBLF|6985208|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6985322_RELBLF|6985322|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6985709_RELBLF|6985709|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6985885_RELBLF|6985885|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6985887_RELBLF|6985887|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6986078_RELBLF|6986078|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6986333_RELBLF|6986333|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6986334_RELBLF|6986334|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6986418_RELBLF|6986418|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6986428_RELBLF|6986428|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6986546_RELBLF|6986546|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6986547_RELBLF|6986547|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6986819_RELBLF|6986819|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6987745_RELBLF|6987745|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6987846_RELBLF|6987846|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6987985_RELBLF|6987985|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6988289_RELBLF|6988289|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6988361_RELBLF|6988361|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6988364_RELBLF|6988364|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6988733_RELBLF|6988733|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6988748_RELBLF|6988748|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6989080_RELBLF|6989080|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6989235_RELBLF|6989235|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6989362_RELBLF|6989362|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6989630_RELBLF|6989630|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6989769_RELBLF|6989769|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6989770_RELBLF|6989770|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6990688_RELBLF|6990688|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6991204_RELBLF|6991204|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6991205_RELBLF|6991205|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6991660_RELBLF|6991660|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6991947_RELBLF|6991947|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6992846_RELBLF|6992846|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6992848_RELBLF|6992848|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6993612_RELBLF|6993612|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6993613_RELBLF|6993613|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6993686_RELBLF|6993686|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6993849_RELBLF|6993849|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6993850_RELBLF|6993850|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6994046_RELBLF|6994046|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6994051_RELBLF|6994051|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6994119_RELBLF|6994119|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6994120_RELBLF|6994120|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6994207_RELBLF|6994207|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6994311_RELBLF|6994311|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6994902_RELBLF|6994902|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6994903_RELBLF|6994903|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6995331_RELBLF|6995331|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6995489_RELBLF|6995489|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6995838_RELBLF|6995838|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6995839_RELBLF|6995839|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6996058_RELBLF|6996058|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6996059_RELBLF|6996059|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6996255_RELBLF|6996255|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6996256_RELBLF|6996256|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6996374_RELBLF|6996374|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6996375_RELBLF|6996375|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6997163_RELBLF|6997163|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6997208_RELBLF|6997208|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6997209_RELBLF|6997209|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6997238_RELBLF|6997238|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6997364_RELBLF|6997364|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6997365_RELBLF|6997365|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6997368_RELBLF|6997368|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6997401_RELBLF|6997401|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6997405_RELBLF|6997405|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6997546_RELBLF|6997546|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6997728_RELBLF|6997728|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6997812_RELBLF|6997812|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6997969_RELBLF|6997969|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6997970_RELBLF|6997970|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6997971_RELBLF|6997971|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6997981_RELBLF|6997981|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6998591_RELBLF|6998591|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6998731_RELBLF|6998731|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6998792_RELBLF|6998792|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6998983_RELBLF|6998983|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6999105_RELBLF|6999105|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6999108_RELBLF|6999108|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6999212_RELBLF|6999212|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6999242_RELBLF|6999242|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6999761_RELBLF|6999761|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6999762_RELBLF|6999762|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|7000047_RELBLF|7000047|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|7000540_RELBLF|7000540|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|7000541_RELBLF|7000541|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|7000669_RELBLF|7000669|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|7001020_RELBLF|7001020|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|7001156_RELBLF|7001156|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|7001388_RELBLF|7001388|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|7001532_RELBLF|7001532|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|7001637_RELBLF|7001637|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|7001639_RELBLF|7001639|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|7001659_RELBLF|7001659|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|7001754_RELBLF|7001754|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|7001755_RELBLF|7001755|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|7001966_RELBLF|7001966|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|7002061_RELBLF|7002061|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|7002327_RELBLF|7002327|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|7002360_RELBLF|7002360|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|7002375_RELBLF|7002375|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|7002544_RELBLF|7002544|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|7002649_RELBLF|7002649|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|7002767_RELBLF|7002767|GB|98|Y
