METADATA|PersonEthnicity|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|LegislationCode|Ethnicity|PrimaryFlag
MERGE|PersonEthnicity|ALTAHRN01|7110012_ETHNICITY|7110012|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7110015_ETHNICITY|7110015|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110142_ETHNICITY|7110142|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110143_ETHNICITY|7110143|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110145_ETHNICITY|7110145|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110210_ETHNICITY|7110210|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110214_ETHNICITY|7110214|GB|32|Y
MERGE|PersonEthnicity|ALTAHRN01|7110216_ETHNICITY|7110216|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110340_ETHNICITY|7110340|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110341_ETHNICITY|7110341|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110342_ETHNICITY|7110342|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110478_ETHNICITY|7110478|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110479_ETHNICITY|7110479|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110480_ETHNICITY|7110480|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110583_ETHNICITY|7110583|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7110680_ETHNICITY|7110680|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7111112_ETHNICITY|7111112|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|7111114_ETHNICITY|7111114|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7111122_ETHNICITY|7111122|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7111209_ETHNICITY|7111209|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7111352_ETHNICITY|7111352|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7111578_ETHNICITY|7111578|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7111824_ETHNICITY|7111824|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|7112199_ETHNICITY|7112199|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7112202_ETHNICITY|7112202|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7112472_ETHNICITY|7112472|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7112596_ETHNICITY|7112596|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7112645_ETHNICITY|7112645|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7112775_ETHNICITY|7112775|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7112779_ETHNICITY|7112779|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7112868_ETHNICITY|7112868|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7112876_ETHNICITY|7112876|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7112983_ETHNICITY|7112983|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113053_ETHNICITY|7113053|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113075_ETHNICITY|7113075|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113544_ETHNICITY|7113544|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113639_ETHNICITY|7113639|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113722_ETHNICITY|7113722|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113737_ETHNICITY|7113737|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113739_ETHNICITY|7113739|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113740_ETHNICITY|7113740|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113741_ETHNICITY|7113741|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113754_ETHNICITY|7113754|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113980_ETHNICITY|7113980|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7113981_ETHNICITY|7113981|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7114164_ETHNICITY|7114164|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7114165_ETHNICITY|7114165|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7114303_ETHNICITY|7114303|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7115112_ETHNICITY|7115112|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7115184_ETHNICITY|7115184|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7115314_ETHNICITY|7115314|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7115552_ETHNICITY|7115552|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7115646_ETHNICITY|7115646|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7115876_ETHNICITY|7115876|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116053_ETHNICITY|7116053|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116065_ETHNICITY|7116065|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116230_ETHNICITY|7116230|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|7116232_ETHNICITY|7116232|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116319_ETHNICITY|7116319|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116327_ETHNICITY|7116327|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116328_ETHNICITY|7116328|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116332_ETHNICITY|7116332|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|7116435_ETHNICITY|7116435|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|7116436_ETHNICITY|7116436|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116606_ETHNICITY|7116606|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116607_ETHNICITY|7116607|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7116682_ETHNICITY|7116682|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7117101_ETHNICITY|7117101|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7117103_ETHNICITY|7117103|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|7117202_ETHNICITY|7117202|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7117297_ETHNICITY|7117297|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7117480_ETHNICITY|7117480|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7117481_ETHNICITY|7117481|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7117493_ETHNICITY|7117493|GB|22|Y
MERGE|PersonEthnicity|ALTAHRN01|7117675_ETHNICITY|7117675|GB|22|Y
MERGE|PersonEthnicity|ALTAHRN01|7117780_ETHNICITY|7117780|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7117786_ETHNICITY|7117786|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7117883_ETHNICITY|7117883|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|7117984_ETHNICITY|7117984|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7117985_ETHNICITY|7117985|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7118071_ETHNICITY|7118071|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7118073_ETHNICITY|7118073|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7118388_ETHNICITY|7118388|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|7118389_ETHNICITY|7118389|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7118442_ETHNICITY|7118442|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7118508_ETHNICITY|7118508|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7118509_ETHNICITY|7118509|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7118673_ETHNICITY|7118673|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7119079_ETHNICITY|7119079|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7119081_ETHNICITY|7119081|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7119385_ETHNICITY|7119385|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7119863_ETHNICITY|7119863|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7119872_ETHNICITY|7119872|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7119880_ETHNICITY|7119880|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7119981_ETHNICITY|7119981|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7119982_ETHNICITY|7119982|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7120123_ETHNICITY|7120123|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7120340_ETHNICITY|7120340|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7120357_ETHNICITY|7120357|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7120384_ETHNICITY|7120384|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7120471_ETHNICITY|7120471|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7120472_ETHNICITY|7120472|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7120475_ETHNICITY|7120475|GB|43|Y
MERGE|PersonEthnicity|ALTAHRN01|7120576_ETHNICITY|7120576|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7120776_ETHNICITY|7120776|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7120933_ETHNICITY|7120933|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7121181_ETHNICITY|7121181|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7121248_ETHNICITY|7121248|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7121301_ETHNICITY|7121301|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7121303_ETHNICITY|7121303|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|7121349_ETHNICITY|7121349|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7121534_ETHNICITY|7121534|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7121535_ETHNICITY|7121535|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7121630_ETHNICITY|7121630|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7121632_ETHNICITY|7121632|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|7121805_ETHNICITY|7121805|GB|80|Y
MERGE|PersonEthnicity|ALTAHRN01|7121806_ETHNICITY|7121806|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|7121807_ETHNICITY|7121807|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7121913_ETHNICITY|7121913|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122296_ETHNICITY|7122296|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122329_ETHNICITY|7122329|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122343_ETHNICITY|7122343|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122522_ETHNICITY|7122522|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122524_ETHNICITY|7122524|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122526_ETHNICITY|7122526|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122527_ETHNICITY|7122527|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7122628_ETHNICITY|7122628|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122629_ETHNICITY|7122629|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122630_ETHNICITY|7122630|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122631_ETHNICITY|7122631|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7122893_ETHNICITY|7122893|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123014_ETHNICITY|7123014|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123017_ETHNICITY|7123017|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123535_ETHNICITY|7123535|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123556_ETHNICITY|7123556|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123620_ETHNICITY|7123620|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123621_ETHNICITY|7123621|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123638_ETHNICITY|7123638|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123731_ETHNICITY|7123731|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123736_ETHNICITY|7123736|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123878_ETHNICITY|7123878|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123879_ETHNICITY|7123879|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7123880_ETHNICITY|7123880|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124026_ETHNICITY|7124026|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124195_ETHNICITY|7124195|GB|80|Y
MERGE|PersonEthnicity|ALTAHRN01|7124259_ETHNICITY|7124259|GB|32|Y
MERGE|PersonEthnicity|ALTAHRN01|7124275_ETHNICITY|7124275|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124485_ETHNICITY|7124485|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124710_ETHNICITY|7124710|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124712_ETHNICITY|7124712|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124713_ETHNICITY|7124713|GB|22|Y
MERGE|PersonEthnicity|ALTAHRN01|7124714_ETHNICITY|7124714|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|7124759_ETHNICITY|7124759|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124927_ETHNICITY|7124927|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124929_ETHNICITY|7124929|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124930_ETHNICITY|7124930|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7124931_ETHNICITY|7124931|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7125190_ETHNICITY|7125190|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7125320_ETHNICITY|7125320|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7125446_ETHNICITY|7125446|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7125590_ETHNICITY|7125590|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7125675_ETHNICITY|7125675|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7125921_ETHNICITY|7125921|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7125926_ETHNICITY|7125926|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126288_ETHNICITY|7126288|GB|49|Y
MERGE|PersonEthnicity|ALTAHRN01|7126330_ETHNICITY|7126330|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126337_ETHNICITY|7126337|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|7126348_ETHNICITY|7126348|GB|32|Y
MERGE|PersonEthnicity|ALTAHRN01|7126542_ETHNICITY|7126542|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126702_ETHNICITY|7126702|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126704_ETHNICITY|7126704|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126772_ETHNICITY|7126772|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126773_ETHNICITY|7126773|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126850_ETHNICITY|7126850|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126851_ETHNICITY|7126851|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|7126852_ETHNICITY|7126852|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126984_ETHNICITY|7126984|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7126987_ETHNICITY|7126987|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7127193_ETHNICITY|7127193|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7127307_ETHNICITY|7127307|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7127330_ETHNICITY|7127330|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|7127335_ETHNICITY|7127335|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7127363_ETHNICITY|7127363|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7127378_ETHNICITY|7127378|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7127394_ETHNICITY|7127394|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7127427_ETHNICITY|7127427|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7127502_ETHNICITY|7127502|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7127503_ETHNICITY|7127503|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7127823_ETHNICITY|7127823|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7128133_ETHNICITY|7128133|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7128277_ETHNICITY|7128277|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7128329_ETHNICITY|7128329|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7128352_ETHNICITY|7128352|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7128508_ETHNICITY|7128508|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|7128509_ETHNICITY|7128509|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7128627_ETHNICITY|7128627|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|7128628_ETHNICITY|7128628|GB|80|Y
MERGE|PersonEthnicity|ALTAHRN01|7128644_ETHNICITY|7128644|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7128654_ETHNICITY|7128654|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7128809_ETHNICITY|7128809|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7129134_ETHNICITY|7129134|GB|32|Y
MERGE|PersonEthnicity|ALTAHRN01|7129135_ETHNICITY|7129135|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7129259_ETHNICITY|7129259|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7129260_ETHNICITY|7129260|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7129308_ETHNICITY|7129308|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7129384_ETHNICITY|7129384|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|7129447_ETHNICITY|7129447|GB|22|Y
MERGE|PersonEthnicity|ALTAHRN01|7129535_ETHNICITY|7129535|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130108_ETHNICITY|7130108|GB|90|Y
MERGE|PersonEthnicity|ALTAHRN01|7130110_ETHNICITY|7130110|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7130111_ETHNICITY|7130111|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130212_ETHNICITY|7130212|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7130374_ETHNICITY|7130374|GB|32|Y
MERGE|PersonEthnicity|ALTAHRN01|7130375_ETHNICITY|7130375|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130433_ETHNICITY|7130433|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130518_ETHNICITY|7130518|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7130519_ETHNICITY|7130519|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130520_ETHNICITY|7130520|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130875_ETHNICITY|7130875|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130878_ETHNICITY|7130878|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130879_ETHNICITY|7130879|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130880_ETHNICITY|7130880|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130881_ETHNICITY|7130881|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130882_ETHNICITY|7130882|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130885_ETHNICITY|7130885|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130886_ETHNICITY|7130886|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7130937_ETHNICITY|7130937|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7131127_ETHNICITY|7131127|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7131128_ETHNICITY|7131128|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7131216_ETHNICITY|7131216|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7131329_ETHNICITY|7131329|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7131352_ETHNICITY|7131352|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7131725_ETHNICITY|7131725|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7131726_ETHNICITY|7131726|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7131729_ETHNICITY|7131729|GB|49|Y
MERGE|PersonEthnicity|ALTAHRN01|7131826_ETHNICITY|7131826|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7132297_ETHNICITY|7132297|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7132300_ETHNICITY|7132300|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7132343_ETHNICITY|7132343|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7132344_ETHNICITY|7132344|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7132476_ETHNICITY|7132476|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7132477_ETHNICITY|7132477|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|7132478_ETHNICITY|7132478|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|7132581_ETHNICITY|7132581|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7132728_ETHNICITY|7132728|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7133042_ETHNICITY|7133042|GB|33|Y
MERGE|PersonEthnicity|ALTAHRN01|7133044_ETHNICITY|7133044|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7133098_ETHNICITY|7133098|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7133169_ETHNICITY|7133169|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7133170_ETHNICITY|7133170|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7133171_ETHNICITY|7133171|GB|49|Y
MERGE|PersonEthnicity|ALTAHRN01|7133172_ETHNICITY|7133172|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7133173_ETHNICITY|7133173|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7133421_ETHNICITY|7133421|GB|49|Y
MERGE|PersonEthnicity|ALTAHRN01|7133422_ETHNICITY|7133422|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7133834_ETHNICITY|7133834|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7134079_ETHNICITY|7134079|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7134084_ETHNICITY|7134084|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7134175_ETHNICITY|7134175|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7134632_ETHNICITY|7134632|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7134633_ETHNICITY|7134633|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7135032_ETHNICITY|7135032|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7135471_ETHNICITY|7135471|GB|22|Y
MERGE|PersonEthnicity|ALTAHRN01|7135610_ETHNICITY|7135610|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7135913_ETHNICITY|7135913|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7135915_ETHNICITY|7135915|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7136051_ETHNICITY|7136051|GB|22|Y
MERGE|PersonEthnicity|ALTAHRN01|7136314_ETHNICITY|7136314|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7136464_ETHNICITY|7136464|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|7136695_ETHNICITY|7136695|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7136783_ETHNICITY|7136783|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7136784_ETHNICITY|7136784|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7137033_ETHNICITY|7137033|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7137663_ETHNICITY|7137663|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7137849_ETHNICITY|7137849|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7137850_ETHNICITY|7137850|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7137851_ETHNICITY|7137851|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7138108_ETHNICITY|7138108|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7138215_ETHNICITY|7138215|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7138666_ETHNICITY|7138666|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7138667_ETHNICITY|7138667|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7138669_ETHNICITY|7138669|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7138673_ETHNICITY|7138673|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7139171_ETHNICITY|7139171|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7139173_ETHNICITY|7139173|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7139483_ETHNICITY|7139483|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7139485_ETHNICITY|7139485|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7139486_ETHNICITY|7139486|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|7140241_ETHNICITY|7140241|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7141265_ETHNICITY|7141265|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7141762_ETHNICITY|7141762|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7142358_ETHNICITY|7142358|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7142377_ETHNICITY|7142377|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7142378_ETHNICITY|7142378|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7142387_ETHNICITY|7142387|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|7142391_ETHNICITY|7142391|GB|10|Y
